what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1385997896675
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1385997901777
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1385997902387
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1385997903618
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1385997925683
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1385997928180
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1385997930454
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1385997931064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1385997932920
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1385997933264
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1385997933310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1385997933935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1385997965780
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1385997970121
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1385997971043
